device_id,customer_id,device_type,app_version,is_rooted,last_active,last_active_date_only,last_active_time_only,device_os
dev200836,cust107539,apple smart phone,2.2.0,FALSE,18-05-2025 16:29,18-05-2025,16:29:45,ios
dev200837,cust102305,feature_phone,3.7.17,FALSE,10-09-2021 23:32,10-09-2021,23:32:03,feature_phone
dev200838,cust104726,tablet,1.4.2,FALSE,22-03-2025 00:12,22-03-2025,00:12:58,tablet
dev200839,cust101684,android smart phone,2.9.17,FALSE,19-07-2025 14:40,19-07-2025,14:40:08,android
dev200840,cust106151,android smart phone,1.9.5,FALSE,01-03-2025 22:47,01-03-2025,22:47:17,android
dev200841,cust101279,feature_phone,4.7.10,FALSE,26-04-2025 09:30,26-04-2025,09:30:13,feature_phone
dev200842,cust108975,android smart phone,2.1.18,FALSE,08-04-2025 18:12,08-04-2025,18:12:02,android
dev200843,cust102317,android smart phone,2.9.10,FALSE,25-09-2023 14:45,25-09-2023,14:45:45,android
dev200844,cust106864,feature_phone,2.5.4,FALSE,26-05-2025 03:16,26-05-2025,03:16:49,feature_phone
dev200845,cust103933,android smart phone,3.4.8,FALSE,20-09-2024 01:09,20-09-2024,01:09:50,android
dev200846,cust109150,android smart phone,1.3.4,FALSE,13-11-2024 15:05,13-11-2024,15:05:21,android
dev200847,cust104798,tablet,2.0.20,FALSE,28-10-2023 11:51,28-10-2023,11:51:45,tablet
dev200848,cust109885,tablet,2.9.14,FALSE,10-12-2024 13:49,10-12-2024,13:49:04,tablet
dev200849,cust103082,apple smart phone,4.1.16,FALSE,12-08-2024 23:57,12-08-2024,23:57:50,ios
dev200850,cust106773,tablet,4.8.18,FALSE,22-05-2021 14:30,22-05-2021,14:30:29,tablet
dev200851,cust103420,android smart phone,1.0.18,FALSE,29-12-2024 09:15,29-12-2024,09:15:23,android
dev200852,cust104803,apple smart phone,3.2.19,FALSE,13-02-2022 10:53,13-02-2022,10:53:51,ios
dev200853,cust104811,apple smart phone,4.6.9,FALSE,03-10-2023 18:31,03-10-2023,18:31:45,ios
dev200854,cust101893,feature_phone,3.3.18,FALSE,10-06-2023 01:26,10-06-2023,01:26:31,feature_phone
dev200855,cust108827,android smart phone,3.0.11,FALSE,13-05-2021 13:59,13-05-2021,13:59:56,android
dev200856,cust106186,tablet,2.6.1,FALSE,29-01-2025 21:02,29-01-2025,21:02:19,tablet
dev200857,cust107665,tablet,4.8.17,FALSE,16-02-2024 00:52,16-02-2024,00:52:57,tablet
dev200858,cust109502,android smart phone,3.9.15,FALSE,10-07-2025 23:07,10-07-2025,23:07:22,android
dev200859,cust101738,apple smart phone,4.2.5,FALSE,01-05-2025 13:22,01-05-2025,13:22:31,ios
dev200860,cust109875,feature_phone,3.4.12,FALSE,18-01-2023 18:51,18-01-2023,18:51:19,feature_phone
dev200861,cust108239,apple smart phone,4.5.7,FALSE,28-12-2021 01:22,28-12-2021,01:22:37,ios
dev200862,cust107948,feature_phone,4.4.11,FALSE,27-12-2023 01:41,27-12-2023,01:41:59,feature_phone
dev200863,cust106050,tablet,3.1.10,FALSE,09-05-2025 12:32,09-05-2025,12:32:25,tablet
dev200864,cust103626,apple smart phone,4.9.2,FALSE,23-07-2025 14:10,23-07-2025,14:10:22,ios
dev200865,cust108551,tablet,3.9.7,FALSE,07-11-2024 10:58,07-11-2024,10:58:32,tablet
dev200866,cust103906,apple smart phone,1.5.15,FALSE,25-04-2024 12:57,25-04-2024,12:57:20,ios
dev200867,cust105596,tablet,2.7.2,FALSE,16-06-2024 06:21,16-06-2024,06:21:24,tablet
dev200868,cust102255,feature_phone,1.6.2,FALSE,22-10-2023 10:12,22-10-2023,10:12:15,feature_phone
dev200869,cust104129,feature_phone,4.1.5,FALSE,08-07-2025 08:21,08-07-2025,08:21:40,feature_phone
dev200870,cust108563,apple smart phone,1.9.3,FALSE,18-03-2022 20:56,18-03-2022,20:56:07,ios
dev200871,cust103659,android smart phone,4.0.4,FALSE,18-12-2024 06:07,18-12-2024,06:07:11,android
dev200872,cust105590,feature_phone,2.3.15,FALSE,07-09-2022 04:24,07-09-2022,04:24:58,feature_phone
dev200873,cust107958,android smart phone,3.4.2,FALSE,22-09-2023 18:13,22-09-2023,18:13:36,android
dev200874,cust105644,apple smart phone,1.2.4,FALSE,10-02-2025 02:27,10-02-2025,02:27:31,ios
dev200875,cust102483,android smart phone,3.4.13,TRUE,23-07-2023 23:20,23-07-2023,23:20:34,android
dev200876,cust109458,android smart phone,3.1.15,FALSE,28-11-2024 12:35,28-11-2024,12:35:24,android
dev200877,cust100725,android smart phone,1.8.6,FALSE,10-02-2025 01:37,10-02-2025,01:37:18,android
dev200878,cust108368,tablet,2.1.10,FALSE,25-04-2024 20:46,25-04-2024,20:46:21,tablet
dev200879,cust102866,apple smart phone,4.6.15,FALSE,01-03-2025 03:54,01-03-2025,03:54:51,ios
dev200880,cust104479,apple smart phone,2.0.12,FALSE,03-05-2023 19:04,03-05-2023,19:04:19,ios
dev200881,cust105826,apple smart phone,1.2.4,FALSE,21-07-2025 17:08,21-07-2025,17:08:00,ios
dev200882,cust103192,apple smart phone,3.8.16,FALSE,11-05-2022 05:23,11-05-2022,05:23:50,ios
dev200883,cust109831,tablet,1.4.17,FALSE,04-01-2021 15:49,04-01-2021,15:49:19,tablet
dev200884,cust102473,apple smart phone,2.1.18,FALSE,09-08-2024 16:55,09-08-2024,16:55:54,ios
dev200885,cust101727,apple smart phone,4.8.4,FALSE,16-05-2025 04:21,16-05-2025,04:21:44,ios
dev200886,cust105408,feature_phone,1.5.14,FALSE,12-07-2023 17:20,12-07-2023,17:20:58,feature_phone
dev200887,cust103895,feature_phone,4.1.10,FALSE,11-11-2024 20:36,11-11-2024,20:36:53,feature_phone
dev200888,cust106389,apple smart phone,4.0.1,FALSE,07-02-2025 20:29,07-02-2025,20:29:22,ios
dev200889,cust104623,android smart phone,4.4.11,FALSE,07-07-2025 12:43,07-07-2025,12:43:39,android
dev200890,cust109056,tablet,2.2.20,FALSE,18-02-2025 06:55,18-02-2025,06:55:38,tablet
dev200891,cust101032,android smart phone,1.6.3,FALSE,21-10-2024 02:55,21-10-2024,02:55:01,android
dev200892,cust100795,apple smart phone,4.4.0,FALSE,20-02-2023 01:07,20-02-2023,01:07:06,ios
dev200893,cust104591,feature_phone,3.7.17,FALSE,28-10-2023 04:38,28-10-2023,04:38:46,feature_phone
dev200894,cust103379,android smart phone,3.0.19,FALSE,23-12-2023 18:58,23-12-2023,18:58:39,android
dev200895,cust105586,feature_phone,2.4.4,FALSE,01-06-2024 01:33,01-06-2024,01:33:49,feature_phone
dev200896,cust108491,apple smart phone,2.4.14,TRUE,27-09-2024 22:08,27-09-2024,22:08:03,ios
dev200897,cust101927,tablet,4.7.0,FALSE,30-01-2025 00:06,30-01-2025,00:06:15,tablet
dev200898,cust101353,feature_phone,2.8.18,FALSE,03-03-2025 00:57,03-03-2025,00:57:09,feature_phone
dev200899,cust107956,apple smart phone,2.4.14,FALSE,24-05-2025 23:37,24-05-2025,23:37:06,ios
dev200900,cust103755,android smart phone,1.7.18,FALSE,09-04-2023 03:03,09-04-2023,03:03:13,android
dev200901,cust102709,tablet,4.4.5,FALSE,12-05-2024 14:25,12-05-2024,14:25:55,tablet
dev200902,cust103114,tablet,2.8.11,FALSE,29-05-2024 11:53,29-05-2024,11:53:40,tablet
dev200903,cust107150,apple smart phone,2.4.7,FALSE,12-10-2021 23:22,12-10-2021,23:22:39,ios
dev200904,cust108573,feature_phone,1.2.1,FALSE,26-01-2024 14:32,26-01-2024,14:32:20,feature_phone
dev200905,cust108415,apple smart phone,3.1.15,FALSE,07-03-2025 08:23,07-03-2025,08:23:55,ios
dev200906,cust101625,tablet,4.3.5,FALSE,29-06-2025 14:13,29-06-2025,14:13:45,tablet
dev200907,cust103619,apple smart phone,4.2.6,FALSE,24-05-2024 03:44,24-05-2024,03:44:51,ios
dev200908,cust104723,feature_phone,3.8.20,FALSE,05-10-2023 15:47,05-10-2023,15:47:40,feature_phone
dev200909,cust109506,apple smart phone,2.8.0,FALSE,30-12-2023 21:04,30-12-2023,21:04:45,ios
dev200910,cust108961,android smart phone,2.6.1,FALSE,23-01-2025 19:11,23-01-2025,19:11:54,android
dev200911,cust109558,feature_phone,4.6.14,FALSE,27-06-2023 07:39,27-06-2023,07:39:30,feature_phone
dev200912,cust106499,android smart phone,2.6.15,FALSE,16-07-2024 18:04,16-07-2024,18:04:00,android
dev200913,cust101385,tablet,4.5.9,FALSE,20-11-2023 15:09,20-11-2023,15:09:38,tablet
dev200914,cust106488,apple smart phone,2.2.10,FALSE,27-10-2024 13:47,27-10-2024,13:47:09,ios
dev200915,cust105843,apple smart phone,1.3.14,FALSE,20-07-2021 21:53,20-07-2021,21:53:10,ios
dev200916,cust104807,android smart phone,1.6.19,FALSE,21-06-2025 22:21,21-06-2025,22:21:12,android
dev200917,cust100668,apple smart phone,3.3.15,FALSE,04-06-2023 16:11,04-06-2023,16:11:34,ios
dev200918,cust101009,tablet,3.8.12,FALSE,09-01-2024 07:07,09-01-2024,07:07:49,tablet
dev200919,cust109502,apple smart phone,2.0.2,FALSE,05-06-2025 19:10,05-06-2025,19:10:57,ios
dev200920,cust107011,feature_phone,3.5.11,FALSE,15-02-2024 16:45,15-02-2024,16:45:06,feature_phone
dev200921,cust106754,tablet,3.5.9,FALSE,16-03-2025 11:02,16-03-2025,11:02:22,tablet
dev200922,cust102402,feature_phone,4.4.18,FALSE,29-05-2025 17:51,29-05-2025,17:51:00,feature_phone
dev200923,cust104721,android smart phone,3.6.5,FALSE,15-01-2024 05:52,15-01-2024,05:52:13,android
dev200924,cust107950,tablet,1.0.12,FALSE,28-04-2024 18:20,28-04-2024,18:20:43,tablet
dev200925,cust107776,tablet,3.3.20,FALSE,18-12-2024 04:47,18-12-2024,04:47:56,tablet
dev200926,cust102721,apple smart phone,4.4.12,FALSE,01-01-2025 02:52,01-01-2025,02:52:51,ios
dev200927,cust101081,feature_phone,4.0.16,FALSE,10-03-2025 06:25,10-03-2025,06:25:44,feature_phone
dev200928,cust106467,android smart phone,2.6.18,FALSE,01-11-2023 22:57,01-11-2023,22:57:25,android
dev200929,cust103676,apple smart phone,2.1.12,FALSE,17-04-2024 15:32,17-04-2024,15:32:56,ios
dev200930,cust109838,tablet,1.4.18,FALSE,04-01-2025 13:39,04-01-2025,13:39:47,tablet
dev200931,cust101319,tablet,4.7.9,FALSE,02-02-2023 22:42,02-02-2023,22:42:58,tablet
dev200932,cust108061,feature_phone,2.1.0,FALSE,26-05-2023 19:39,26-05-2023,19:39:15,feature_phone
dev200933,cust109761,android smart phone,1.4.17,FALSE,25-02-2025 12:26,25-02-2025,12:26:44,android
dev200934,cust105752,android smart phone,4.2.12,FALSE,19-12-2023 02:36,19-12-2023,02:36:04,android
dev200935,cust109252,android smart phone,3.2.14,FALSE,04-05-2023 03:17,04-05-2023,03:17:26,android
dev200936,cust105818,android smart phone,4.1.6,FALSE,23-02-2025 23:43,23-02-2025,23:43:28,android
dev200937,cust109029,feature_phone,1.8.20,FALSE,23-09-2021 21:53,23-09-2021,21:53:40,feature_phone
dev200938,cust102316,feature_phone,2.8.12,FALSE,19-05-2023 03:50,19-05-2023,03:50:24,feature_phone
dev200939,cust102643,feature_phone,1.6.17,FALSE,24-08-2024 16:43,24-08-2024,16:43:03,feature_phone
dev200940,cust105748,android smart phone,1.9.17,TRUE,19-04-2022 02:03,19-04-2022,02:03:07,android
dev200941,cust105650,apple smart phone,4.0.9,FALSE,28-03-2024 11:08,28-03-2024,11:08:29,ios
dev200942,cust101597,feature_phone,1.4.6,FALSE,24-03-2025 08:51,24-03-2025,08:51:33,feature_phone
dev200943,cust101732,feature_phone,3.4.4,FALSE,13-10-2024 18:21,13-10-2024,18:21:46,feature_phone
dev200944,cust100039,tablet,2.3.9,FALSE,27-01-2025 18:06,27-01-2025,18:06:46,tablet
dev200945,cust101118,android smart phone,4.8.3,FALSE,27-09-2022 05:19,27-09-2022,05:19:35,android
dev200946,cust107485,feature_phone,2.4.10,FALSE,05-02-2022 04:11,05-02-2022,04:11:09,feature_phone
dev200947,cust102774,apple smart phone,2.2.9,FALSE,30-08-2024 19:29,30-08-2024,19:29:29,ios
dev200948,cust102141,android smart phone,3.6.16,FALSE,22-07-2023 16:57,22-07-2023,16:57:14,android
dev200949,cust107994,tablet,4.1.20,FALSE,04-05-2025 19:59,04-05-2025,19:59:45,tablet
dev200950,cust102977,feature_phone,2.1.7,FALSE,16-11-2022 23:56,16-11-2022,23:56:59,feature_phone
dev200951,cust101162,apple smart phone,1.2.14,FALSE,06-04-2025 12:21,06-04-2025,12:21:47,ios
dev200952,cust107178,tablet,3.8.9,FALSE,26-06-2025 20:10,26-06-2025,20:10:09,tablet
dev200953,cust100641,feature_phone,2.5.5,FALSE,05-09-2024 06:37,05-09-2024,06:37:12,feature_phone
dev200954,cust100825,android smart phone,3.3.4,FALSE,12-04-2025 08:36,12-04-2025,08:36:55,android
dev200955,cust108905,feature_phone,4.7.9,FALSE,12-10-2024 14:09,12-10-2024,14:09:49,feature_phone
dev200956,cust105886,android smart phone,2.0.15,FALSE,14-05-2023 20:53,14-05-2023,20:53:11,android
dev200957,cust102829,tablet,1.0.7,FALSE,19-10-2024 01:46,19-10-2024,01:46:25,tablet
dev200958,cust100323,android smart phone,3.9.15,FALSE,17-07-2021 09:45,17-07-2021,09:45:39,android
dev200959,cust106602,feature_phone,2.5.4,FALSE,03-05-2024 09:15,03-05-2024,09:15:51,feature_phone
dev200960,cust100697,feature_phone,1.0.0,FALSE,13-06-2025 19:37,13-06-2025,19:37:16,feature_phone
dev200961,cust101731,feature_phone,3.8.1,FALSE,12-06-2021 16:16,12-06-2021,16:16:28,feature_phone
dev200962,cust106159,apple smart phone,3.8.11,FALSE,14-03-2024 13:02,14-03-2024,13:02:03,ios
dev200963,cust105968,android smart phone,1.5.8,FALSE,25-08-2024 04:50,25-08-2024,04:50:01,android
dev200964,cust101300,feature_phone,2.0.3,TRUE,24-02-2025 08:36,24-02-2025,08:36:55,feature_phone
dev200965,cust101094,apple smart phone,4.7.20,FALSE,02-07-2023 00:55,02-07-2023,00:55:40,ios
dev200966,cust109429,feature_phone,3.5.18,TRUE,04-04-2025 14:23,04-04-2025,14:23:20,feature_phone
dev200967,cust108696,tablet,3.4.18,FALSE,02-04-2023 10:32,02-04-2023,10:32:09,tablet
dev200968,cust109252,tablet,2.1.4,FALSE,05-10-2024 04:58,05-10-2024,04:58:33,tablet
dev200969,cust106903,tablet,1.5.1,FALSE,23-04-2022 18:07,23-04-2022,18:07:03,tablet
dev200970,cust100838,feature_phone,4.8.19,FALSE,03-03-2023 21:07,03-03-2023,21:07:24,feature_phone
dev200971,cust105287,apple smart phone,1.7.19,FALSE,11-12-2023 10:19,11-12-2023,10:19:27,ios
dev200972,cust100653,feature_phone,2.3.8,FALSE,02-01-2025 11:43,02-01-2025,11:43:45,feature_phone
dev200973,cust100730,tablet,4.3.15,FALSE,22-11-2024 05:44,22-11-2024,05:44:33,tablet
dev200974,cust108973,apple smart phone,4.4.4,FALSE,30-09-2024 12:21,30-09-2024,12:21:24,ios
dev200975,cust108741,tablet,4.9.12,FALSE,05-09-2023 12:52,05-09-2023,12:52:42,tablet
dev200976,cust103371,apple smart phone,3.1.10,FALSE,16-09-2023 11:08,16-09-2023,11:08:31,ios
dev200977,cust109804,tablet,4.1.4,FALSE,18-11-2022 03:33,18-11-2022,03:33:40,tablet
dev200978,cust101172,android smart phone,1.3.15,FALSE,07-06-2025 18:29,07-06-2025,18:29:43,android
dev200979,cust101261,android smart phone,4.4.17,FALSE,01-11-2023 10:29,01-11-2023,10:29:12,android
dev200980,cust100683,feature_phone,2.9.0,FALSE,02-05-2024 00:07,02-05-2024,00:07:36,feature_phone
dev200981,cust101725,android smart phone,2.7.19,FALSE,09-03-2025 13:57,09-03-2025,13:57:26,android
dev200982,cust106923,android smart phone,2.7.14,FALSE,17-05-2021 22:04,17-05-2021,22:04:14,android
dev200983,cust102662,tablet,2.6.17,TRUE,01-07-2025 09:01,01-07-2025,09:01:20,tablet
dev200984,cust107041,feature_phone,3.8.9,FALSE,18-11-2024 02:22,18-11-2024,02:22:59,feature_phone
dev200985,cust108077,feature_phone,1.6.14,FALSE,24-12-2024 23:48,24-12-2024,23:48:14,feature_phone
dev200986,cust105946,apple smart phone,1.6.14,FALSE,03-06-2024 05:03,03-06-2024,05:03:46,ios
dev200987,cust108626,apple smart phone,1.7.1,FALSE,19-12-2024 06:55,19-12-2024,06:55:35,ios
dev200988,cust104871,android smart phone,4.3.1,FALSE,09-05-2025 08:56,09-05-2025,08:56:33,android
dev200989,cust104291,android smart phone,1.6.1,FALSE,17-08-2024 14:16,17-08-2024,14:16:48,android
dev200990,cust107650,tablet,4.2.15,FALSE,14-07-2022 10:05,14-07-2022,10:05:52,tablet
dev200991,cust106063,apple smart phone,1.2.17,FALSE,26-11-2024 00:35,26-11-2024,00:35:48,ios
dev200992,cust107690,feature_phone,1.4.13,FALSE,21-05-2024 07:00,21-05-2024,07:00:48,feature_phone
dev200993,cust106184,tablet,4.8.11,FALSE,19-07-2025 14:21,19-07-2025,14:21:06,tablet
dev200994,cust100285,tablet,1.7.20,FALSE,13-02-2025 05:55,13-02-2025,05:55:21,tablet
dev200995,cust105828,tablet,2.6.9,FALSE,02-07-2025 03:39,02-07-2025,03:39:57,tablet
dev200996,cust102926,android smart phone,3.8.8,FALSE,23-06-2023 13:44,23-06-2023,13:44:32,android
dev200997,cust104144,android smart phone,3.1.18,FALSE,17-11-2023 09:49,17-11-2023,09:49:14,android
dev200998,cust105989,android smart phone,2.4.0,FALSE,10-12-2022 07:14,10-12-2022,07:14:43,android
dev200999,cust103297,android smart phone,2.6.9,FALSE,12-07-2025 19:10,12-07-2025,19:10:28,android
dev201000,cust107699,apple smart phone,1.4.10,FALSE,12-02-2024 17:10,12-02-2024,17:10:21,ios
dev201001,cust100402,tablet,4.4.13,FALSE,12-04-2025 14:26,12-04-2025,14:26:23,tablet
dev201002,cust105001,android smart phone,4.3.16,FALSE,21-07-2024 20:55,21-07-2024,20:55:55,android
dev201003,cust106450,tablet,2.1.5,FALSE,23-01-2024 07:40,23-01-2024,07:40:37,tablet
dev201004,cust107973,tablet,2.1.13,FALSE,17-04-2024 07:52,17-04-2024,07:52:35,tablet
dev201005,cust100589,apple smart phone,1.5.2,FALSE,15-09-2024 18:28,15-09-2024,18:28:35,ios
dev201006,cust100784,feature_phone,2.8.0,FALSE,06-01-2024 22:57,06-01-2024,22:57:12,feature_phone
dev201007,cust105902,apple smart phone,3.4.12,FALSE,03-06-2022 21:20,03-06-2022,21:20:26,ios
dev201008,cust103931,android smart phone,4.1.20,FALSE,26-11-2021 09:59,26-11-2021,09:59:18,android
dev201009,cust104667,feature_phone,3.1.8,FALSE,05-02-2024 05:34,05-02-2024,05:34:18,feature_phone
dev201010,cust100111,android smart phone,3.9.0,FALSE,19-05-2025 01:10,19-05-2025,01:10:16,android
dev201011,cust100112,tablet,3.9.7,FALSE,10-02-2025 18:08,10-02-2025,18:08:34,tablet
dev201012,cust106145,tablet,1.0.20,FALSE,20-02-2024 14:28,20-02-2024,14:28:20,tablet
dev201013,cust103141,feature_phone,2.5.18,FALSE,08-12-2023 09:29,08-12-2023,09:29:58,feature_phone
dev201014,cust100774,feature_phone,1.8.15,FALSE,19-01-2024 08:00,19-01-2024,08:00:49,feature_phone
dev201015,cust104244,tablet,2.6.12,FALSE,04-04-2025 15:23,04-04-2025,15:23:46,tablet
dev201016,cust104896,apple smart phone,3.0.13,FALSE,25-04-2025 19:42,25-04-2025,19:42:21,ios
dev201017,cust109392,tablet,3.6.16,FALSE,06-01-2025 12:24,06-01-2025,12:24:44,tablet
dev201018,cust109584,apple smart phone,4.2.10,FALSE,20-04-2025 16:16,20-04-2025,16:16:12,ios
dev201019,cust109988,android smart phone,4.0.15,FALSE,10-09-2023 03:14,10-09-2023,03:14:36,android
dev201020,cust101282,apple smart phone,1.3.16,FALSE,26-02-2025 18:08,26-02-2025,18:08:01,ios
dev201021,cust109091,tablet,3.6.18,FALSE,18-01-2025 16:02,18-01-2025,16:02:48,tablet
dev201022,cust101748,feature_phone,2.6.15,FALSE,20-07-2024 05:25,20-07-2024,05:25:37,feature_phone
dev201023,cust108896,android smart phone,1.7.17,FALSE,31-10-2021 03:29,31-10-2021,03:29:32,android
dev201024,cust103164,tablet,2.6.1,FALSE,29-06-2023 05:28,29-06-2023,05:28:03,tablet
dev201025,cust106119,android smart phone,3.3.18,FALSE,29-01-2024 16:41,29-01-2024,16:41:24,android
dev201026,cust102133,android smart phone,3.0.1,FALSE,25-07-2025 05:09,25-07-2025,05:09:27,android
dev201027,cust107967,feature_phone,1.1.3,FALSE,16-05-2024 05:24,16-05-2024,05:24:24,feature_phone
dev201028,cust100693,android smart phone,4.3.15,FALSE,15-10-2022 02:22,15-10-2022,02:22:16,android
dev201029,cust104425,feature_phone,4.2.1,FALSE,14-06-2025 17:17,14-06-2025,17:17:27,feature_phone
dev201030,cust101294,apple smart phone,3.3.2,FALSE,15-12-2023 16:44,15-12-2023,16:44:34,ios
dev201031,cust103966,apple smart phone,4.5.3,FALSE,29-07-2024 16:11,29-07-2024,16:11:52,ios
dev201032,cust106296,feature_phone,1.5.13,FALSE,21-05-2025 05:42,21-05-2025,05:42:40,feature_phone
dev201033,cust108048,android smart phone,4.1.16,FALSE,21-10-2024 20:32,21-10-2024,20:32:12,android
dev201034,cust107535,tablet,2.6.10,FALSE,16-01-2022 19:59,16-01-2022,19:59:12,tablet
dev201035,cust109267,android smart phone,2.3.3,FALSE,12-05-2024 23:59,12-05-2024,23:59:11,android
dev201036,cust104865,android smart phone,1.7.14,FALSE,08-05-2025 12:05,08-05-2025,12:05:18,android
dev201037,cust103394,feature_phone,1.2.0,FALSE,10-09-2022 15:03,10-09-2022,15:03:18,feature_phone
dev201038,cust103569,feature_phone,2.8.2,FALSE,15-06-2025 00:44,15-06-2025,00:44:21,feature_phone
dev201039,cust108375,android smart phone,4.2.9,FALSE,08-07-2025 14:29,08-07-2025,14:29:39,android
dev201040,cust100302,tablet,1.9.3,FALSE,17-07-2025 01:04,17-07-2025,01:04:37,tablet
dev201041,cust107866,apple smart phone,4.4.9,FALSE,07-11-2021 00:37,07-11-2021,00:37:53,ios
dev201042,cust106110,feature_phone,1.2.11,FALSE,24-04-2024 19:35,24-04-2024,19:35:29,feature_phone
dev201043,cust105908,tablet,2.7.16,FALSE,13-06-2025 22:26,13-06-2025,22:26:47,tablet
dev201044,cust100436,feature_phone,2.6.17,FALSE,31-08-2022 03:08,31-08-2022,03:08:01,feature_phone
dev201045,cust109025,tablet,1.8.18,FALSE,04-08-2025 01:09,04-08-2025,01:09:52,tablet
dev201046,cust103712,feature_phone,4.2.16,FALSE,20-03-2025 07:55,20-03-2025,07:55:46,feature_phone
dev201047,cust103971,apple smart phone,4.4.14,FALSE,19-08-2024 10:17,19-08-2024,10:17:07,ios
dev201048,cust109183,android smart phone,2.9.20,FALSE,24-01-2025 04:31,24-01-2025,04:31:05,android
dev201049,cust108407,feature_phone,4.3.17,FALSE,07-09-2024 19:30,07-09-2024,19:30:57,feature_phone
dev201050,cust108170,feature_phone,4.1.5,FALSE,01-03-2025 15:49,01-03-2025,15:49:29,feature_phone
dev201051,cust109764,feature_phone,3.4.15,FALSE,24-05-2023 23:48,24-05-2023,23:48:57,feature_phone
dev201052,cust100364,apple smart phone,2.4.4,FALSE,15-05-2025 03:45,15-05-2025,03:45:39,ios
dev201053,cust107354,apple smart phone,2.6.20,FALSE,26-06-2025 10:46,26-06-2025,10:46:52,ios
dev201054,cust105209,android smart phone,1.4.0,FALSE,22-11-2023 06:53,22-11-2023,06:53:54,android
dev201055,cust103260,tablet,3.7.1,FALSE,04-04-2025 11:23,04-04-2025,11:23:54,tablet
dev201056,cust107278,feature_phone,1.6.16,FALSE,25-01-2024 10:52,25-01-2024,10:52:50,feature_phone
dev201057,cust107919,apple smart phone,1.2.13,FALSE,18-10-2024 16:34,18-10-2024,16:34:39,ios
dev201058,cust101173,android smart phone,1.1.16,FALSE,04-04-2022 01:42,04-04-2022,01:42:10,android
dev201059,cust103039,tablet,3.4.12,FALSE,31-03-2025 19:10,31-03-2025,19:10:09,tablet
dev201060,cust109041,feature_phone,1.2.0,FALSE,09-04-2024 05:55,09-04-2024,05:55:02,feature_phone
dev201061,cust104784,android smart phone,1.6.1,FALSE,01-12-2023 05:32,01-12-2023,05:32:40,android
dev201062,cust100572,apple smart phone,2.4.11,FALSE,02-11-2023 05:38,02-11-2023,05:38:59,ios
dev201063,cust102565,apple smart phone,3.4.10,FALSE,09-01-2025 11:57,09-01-2025,11:57:23,ios
dev201064,cust106764,apple smart phone,1.8.10,FALSE,11-09-2024 16:34,11-09-2024,16:34:41,ios
dev201065,cust105949,apple smart phone,4.9.19,FALSE,27-01-2025 11:03,27-01-2025,11:03:39,ios
dev201066,cust104837,android smart phone,1.0.13,FALSE,26-08-2022 21:42,26-08-2022,21:42:54,android
dev201067,cust109263,apple smart phone,1.4.3,FALSE,04-07-2022 12:20,04-07-2022,12:20:32,ios
dev201068,cust104053,apple smart phone,1.8.16,FALSE,04-10-2022 03:15,04-10-2022,03:15:52,ios
dev201069,cust104159,apple smart phone,3.2.10,FALSE,12-07-2025 15:02,12-07-2025,15:02:21,ios
dev201070,cust109743,apple smart phone,4.2.18,FALSE,06-06-2025 15:53,06-06-2025,15:53:00,ios
dev201071,cust101052,tablet,2.0.14,FALSE,20-02-2025 10:17,20-02-2025,10:17:38,tablet
dev201072,cust100377,tablet,1.6.7,FALSE,03-10-2022 11:00,03-10-2022,11:00:13,tablet
dev201073,cust108800,tablet,4.4.18,FALSE,06-09-2024 10:48,06-09-2024,10:48:32,tablet
dev201074,cust102342,tablet,1.4.1,FALSE,29-07-2025 01:00,29-07-2025,01:00:16,tablet
dev201075,cust108088,apple smart phone,1.5.12,FALSE,28-06-2024 09:47,28-06-2024,09:47:25,ios
dev201076,cust105416,tablet,4.2.8,FALSE,25-01-2024 09:21,25-01-2024,09:21:06,tablet
dev201077,cust101441,android smart phone,2.4.20,FALSE,03-08-2025 19:20,03-08-2025,19:20:44,android
dev201078,cust107892,tablet,1.1.9,FALSE,10-05-2025 15:17,10-05-2025,15:17:41,tablet
dev201079,cust103399,feature_phone,2.0.18,FALSE,30-04-2023 05:03,30-04-2023,05:03:30,feature_phone
dev201080,cust100787,android smart phone,3.0.11,FALSE,17-01-2024 06:27,17-01-2024,06:27:20,android
dev201081,cust107825,apple smart phone,4.0.18,FALSE,18-09-2024 09:57,18-09-2024,09:57:40,ios
dev201082,cust105126,apple smart phone,2.1.17,FALSE,20-01-2022 05:33,20-01-2022,05:33:20,ios
dev201083,cust104909,feature_phone,1.7.5,FALSE,13-03-2025 02:01,13-03-2025,02:01:28,feature_phone
dev201084,cust104846,feature_phone,3.9.6,FALSE,10-06-2025 06:28,10-06-2025,06:28:56,feature_phone
dev201085,cust101073,android smart phone,1.4.17,FALSE,26-12-2024 22:44,26-12-2024,22:44:40,android
dev201086,cust109408,apple smart phone,4.1.10,FALSE,25-04-2025 04:30,25-04-2025,04:30:22,ios
dev201087,cust107549,tablet,3.3.9,FALSE,02-05-2025 13:00,02-05-2025,13:00:15,tablet
dev201088,cust104920,feature_phone,1.9.17,FALSE,11-12-2024 18:39,11-12-2024,18:39:36,feature_phone
dev201089,cust107545,apple smart phone,1.1.17,FALSE,28-10-2021 10:49,28-10-2021,10:49:15,ios
dev201090,cust102741,android smart phone,2.8.20,FALSE,03-12-2020 08:14,03-12-2020,08:14:44,android
